,all stations
180,-1.40495810515e-06
181,1.07001049492e-08
182,7.65943312616e-07
183,9.51254524609e-06
184,5.72858696588e-06
185,2.7837737541e-06
186,1.01232113018e-07
187,3.49600031658e-08
188,7.62157352054e-08
189,1.30638159838e-07
190,-1.42085696259e-06
191,4.82138576158e-07
192,2.9183816903e-07
193,-2.0270529325e-06
194,9.39664109046e-07
195,4.62916577794e-07
196,1.23392147731e-07
197,7.10426286687e-08
198,1.83127847455e-07
199,1.70883004343e-06
200,3.50710781e-07
201,-4.69406603669e-08
202,1.86686860741e-06
203,1.03079077012e-08
204,1.76672241101e-08
205,8.57589357731e-08
206,1.62171125034e-07
207,-5.93440257872e-08
208,-6.49781332753e-08
209,6.24312930019e-08
210,1.60418590222e-07
211,2.68337996005e-07
212,9.80662233824e-07
213,4.99776976416e-07
214,1.22018179961e-07
215,-2.58805387624e-07
216,2.73899132286e-05
217,-2.52361981147e-06
218,-8.50523268759e-07
219,6.51154131604e-08
220,-2.27088953786e-07
221,-9.49787444212e-07
222,1.99536057585e-06
223,2.55441154732e-07
224,9.6708982988e-08
225,-9.94497342509e-07
226,-1.38681881889e-07
227,-2.36873660256e-06
228,-5.39288517636e-07
229,-2.46701825838e-06
230,-1.02451974263e-07
231,9.49899151477e-07
232,1.81534458658e-06
233,4.03087778948e-07
234,-2.31525860341e-05
235,1.51217682239e-05
236,-4.18211640883e-05
237,-1.26182657766e-05
238,1.40359762647e-08
239,2.02990110122e-08
240,7.40729168929e-08
241,1.3065337259e-07
242,-2.32525163532e-07
243,-5.23980783799e-08
244,6.29955388446e-08
245,8.41914448305e-08
246,1.17306150022e-07
247,-1.51479779959e-06
248,2.76484263325e-07
249,-1.59434068021e-07
250,2.01504264066e-07
251,-1.90635311136e-06
252,-5.10378552288e-07
253,1.12619171965e-07
254,2.72328881484e-07
255,4.50310780986e-06
256,-1.89443370493e-06
257,-3.01978350337e-07
258,5.369271767e-07
259,1.35856895377e-06
260,2.17077680426e-06
261,-2.25562020383e-06
262,-4.12280695529e-08
263,7.86302294919e-07
264,1.90710887859e-06
265,1.05167508022e-06
266,-0.000115056267136
267,1.75456493756e-06
268,-2.1069252653e-07
269,1.53165633346e-05
270,1.06128883334e-07
271,3.80501123012e-08
272,2.31419696433e-08
273,-6.45353645383e-07
274,5.27031368876e-06
275,1.28725822724e-05
276,2.63277369367e-06
277,3.80428592079e-06
278,1.12859287391e-06
279,-3.79052844478e-07
280,8.22328529062e-06
281,2.07371487925e-05
282,1.69385493635e-07
283,7.23304337603e-08
284,3.59203317106e-08
285,-4.10483235774e-08
286,4.01356276681e-06
287,1.97755812116e-06
288,1.5858518291e-06
289,9.41352181275e-07
290,-2.40990203693e-06
291,-9.8083008762e-07
292,1.27682190928e-06
293,6.56745604879e-07
294,2.17751099238e-07
295,4.50141946667e-08
296,4.70736237533e-08
297,7.73445280041e-07
298,6.1225546095e-07
299,1.88102696568e-07
300,6.61398993748e-08
301,5.07093726992e-08
302,3.25534083886e-08
303,-2.20553827395e-08
304,-4.29133774436e-09
305,6.36589671393e-08
306,7.81714011339e-08
307,9.82130440531e-08
308,2.90687184619e-06
309,1.70963912864e-07
310,-3.03117282286e-05
311,-4.92191255972e-05
312,2.32647202673e-05
313,1.17484217882e-05
314,6.62198046447e-08
315,2.21826408215e-07
316,-1.39809851243e-07
317,1.09774649698e-06
318,6.70140181209e-08
319,1.74327613e-07
320,7.35579163977e-07
321,3.86584402716e-07
322,-2.44676823262e-08
323,-5.02352039348e-07
324,4.39730057618e-07
325,9.48376207225e-08
326,-2.7430379039e-07
327,-6.80202273728e-07
328,-1.64150900926e-06
329,-1.25886532713e-06
330,5.56053813866e-08
331,4.99941668108e-07
332,1.54073118021e-06
333,4.96097122235e-07
334,8.56236178974e-06
335,4.25666821735e-06
336,6.59783084673e-08
337,1.84421726692e-07
338,3.69305513222e-07
339,2.91110627348e-07
340,9.15552795316e-08
341,7.69890306661e-08
342,2.25674207994e-07
343,-4.26655693275e-08
344,2.67460397129e-07
345,6.39085462855e-08
346,3.56766946589e-07
347,-4.74282596331e-07
348,-1.92636826857e-06
349,1.41161372989e-07
350,8.21825964273e-08
351,1.81237082293e-07
352,-9.79695146986e-07
353,-5.22812686565e-08
354,1.18508423048e-07
355,2.62021431668e-08
356,9.00620691225e-08
357,-1.39481820843e-06
358,4.60822774009e-06
359,-2.43124370737e-06
360,-7.97490235895e-07
361,-3.02713343938e-08
362,2.14252051139e-07
363,-1.51497134299e-07
364,2.47143287256e-07
365,1.09928853761e-07
366,8.56871886174e-08
367,2.15807851578e-08
368,-2.14296231514e-07
369,-7.46922744987e-07
370,2.46983160588e-07
371,-7.38400814051e-07
372,-2.43820499916e-06
373,9.71860980498e-08
374,6.58396667203e-08
375,2.62666078089e-08
376,-3.0515680017e-08
377,1.23959805227e-07
378,2.16096845817e-08
379,9.42446789791e-08
380,1.97209425747e-07
381,9.37137817601e-08
382,3.23257986531e-08
383,7.5893463879e-08
384,1.1808759718e-07
385,1.58026857182e-07
386,5.49856727819e-08
387,5.92389697823e-08
388,8.15854990764e-08
389,1.42885607263e-07
390,7.0975097218e-08
391,3.80191123579e-08
392,4.5019316519e-09
393,4.06210665241e-08
394,3.9295385575e-08
395,4.85010885579e-08
396,2.20371038806e-08
397,1.58011551376e-07
398,6.2983777779e-08
399,3.59388809645e-08
400,-9.53251396048e-09
401,-1.33120691402e-09
402,2.99377818727e-08
403,6.23905001269e-08
404,7.10873771536e-08
405,2.26053656236e-07
406,5.522522243e-08
407,6.87828661467e-08
408,1.27131377256e-07
409,1.16182892213e-07
410,4.0392722208e-08
411,7.08964404896e-08
412,1.0610378952e-07
413,2.71367355687e-07
414,1.00343441038e-07
415,1.80345315192e-08
416,-1.65010567239e-08
417,-4.81010296221e-09
418,-7.7346936256e-09
419,1.1124675941e-07
420,2.25245796966e-07
421,1.12600567192e-07
422,3.89548594157e-08
423,7.19505325647e-08
424,1.09628737009e-07
425,-4.51034427419e-07
426,-3.45999521561e-07
427,1.426401748e-06
428,5.06639764977e-06
429,8.93333188621e-06
430,-1.53459092612e-06
431,-4.5867541745e-07
432,6.90492275518e-08
433,2.20606599865e-07
434,-4.9822579091e-08
435,-2.93506474475e-07
436,3.05176793686e-08
437,1.57965071495e-06
438,3.09712178241e-07
439,-5.94869936001e-08
440,2.54860478623e-07
441,3.68672990803e-07
442,-6.67442385791e-08
443,-3.39706955273e-07
444,-4.20494789865e-07
445,1.28774110077e-07
446,-1.48564145614e-07
447,-2.8493281734e-08
448,6.33566584591e-08
449,8.61930780883e-08
450,1.15831652192e-07
451,-7.19103444586e-08
452,-2.50331726511e-08
453,6.31132495439e-08
454,1.26309378078e-07
455,1.67011988343e-07
456,-7.60244991875e-08
457,-1.02003408834e-08
458,6.28701463433e-08
459,4.95904054492e-08
460,3.88371172765e-08
461,7.57726043668e-08
462,4.87891447889e-08
463,6.47394300427e-08
464,3.20101271396e-08
465,1.77594672471e-08
466,-6.34888778974e-08
467,2.2605060857e-10
468,6.42683330647e-08
469,5.40803077366e-08
470,3.61087086676e-08
471,-2.13282897229e-08
472,1.36086617621e-08
473,6.44966875088e-08
474,9.95596375025e-09
475,-4.69381153372e-08
476,-4.24481187838e-08
477,2.34750447883e-08
478,6.54308249628e-08
479,5.90900249629e-09
480,-6.29670390074e-08
481,-8.09122647511e-08
482,5.01622901983e-09
483,6.46852917512e-08
484,3.80431642219e-08
485,2.62904250091e-08
486,-3.44146263535e-08
487,-1.63844120161e-08
488,6.31330861565e-08
489,1.20286303917e-07
490,1.59405959212e-07
491,-6.98706615803e-08
492,1.09086283184e-08
493,6.42992128797e-08
494,6.01124684199e-08
495,9.93845155474e-08
496,-2.07015846596e-07
497,-1.00912195362e-07
498,6.12472106636e-08
499,1.70454392384e-07
500,2.9950300064e-07
501,-5.35217585465e-07
502,-9.95050960728e-08
503,1.62024186307e-07
504,1.35637349042e-07
505,-5.20363276563e-08
506,-2.47616348381e-06
507,3.62972519227e-07
508,4.91151801387e-08
509,1.27839880275e-07
510,6.78830768897e-09
511,6.99259825401e-08
512,-1.34851397836e-07
513,-5.29239763971e-07
514,-1.50606144479e-07
515,-5.0988463735e-07
516,2.91515184756e-09
517,-5.54985342491e-07
518,-5.52177784723e-07
519,-2.57178818994e-06
520,-2.5082187697e-05
521,1.08648771653e-06
522,5.55317619893e-07
523,1.22018420362e-07
524,-2.4105220309e-07
525,-6.19753292774e-07
526,1.4840994805e-07
527,1.1202641378e-07
528,7.81226515787e-08
529,5.92598980559e-08
530,3.21458012048e-07
531,5.7021632842e-07
532,6.45283548134e-08
533,9.32675085872e-07
534,3.8520711514e-06
535,5.87918634419e-06
536,-9.03652535667e-07
537,2.21241105432e-07
538,-3.19141373417e-08
539,1.75440768056e-06
540,3.73446714007e-06
541,7.17999269151e-07
542,5.81300712556e-06
543,-2.31763620604e-06
544,-1.21046638465e-05
545,-2.16618896277e-05
546,-2.0252995452e-07
547,6.28732052396e-08
548,-6.68040715515e-07
549,-2.1606620795e-06
550,-4.19239557396e-06
551,6.93530304251e-08
552,-4.24340269889e-07
553,-1.20927017597e-06
554,-1.9278269352e-06
555,-3.43946280762e-06
556,2.76099118171e-06
557,2.84944927434e-06
558,5.53735801538e-06
559,-1.8803632781e-05
560,-1.54770022978e-06
561,-7.5796416751e-07
562,-3.18247046241e-07
563,-4.23762479527e-05
564,4.34681678923e-06
565,6.18963179561e-07
566,1.23351040127e-06
567,-6.99711448563e-06
568,-2.48660752178e-06
569,1.21959859488e-07
570,-2.56615192562e-07
571,-3.8975018816e-07
572,3.76519447632e-06
573,3.13836093881e-07
574,-4.48295595056e-07
575,7.86290967007e-06
576,5.96509339055e-06
577,2.05356751349e-06
578,5.8132968173e-08
579,-1.3721643245e-06
580,-8.42905660827e-07
581,-7.46448517797e-07
582,1.12163168671e-06
583,-4.16459209642e-07
584,-1.17131979612e-06
585,-6.86165981005e-08
586,-1.10316718311e-06
587,-9.86877048905e-06
588,-2.76879592919e-06
589,-1.10192538338e-06
590,6.56602235898e-08
591,-4.00511906465e-08
592,-4.26808829074e-07
593,-1.99726079383e-06
594,-9.95234056043e-07
595,6.63585529145e-08
596,5.11710880723e-07
597,4.52570690019e-07
598,6.51697714042e-07
599,3.75496066248e-07
600,6.33220785745e-08
601,-9.09835118514e-07
602,-1.97409655705e-06
603,1.1614810179e-05
604,5.93205567351e-06
605,6.75028139583e-08
606,7.45470636109e-07
607,1.0089255817e-06
608,-4.33806270248e-06
609,-9.50004033413e-07
610,-6.60937444467e-06
611,-3.24274487198e-06
612,-2.76854821775e-06
613,-1.84412250703e-06
614,3.69271374441e-06
615,4.66797610562e-07
616,-1.19014841545e-06
617,-9.63428986755e-07
618,3.80360798073e-06
619,2.31766718977e-06
620,-1.96266761995e-06
621,-1.35377073012e-06
622,-3.23179630971e-06
623,-1.79188209772e-06
624,-1.25437767721e-06
625,-7.37483297051e-07
626,-9.27245549598e-08
627,7.39813161453e-07
628,-2.82212694938e-06
629,-1.3805107465e-07
630,6.77814863256e-07
631,-1.22112618129e-06
632,-1.0106935475e-05
633,-3.38797991297e-06
634,-6.28313592098e-05
635,1.46094982406e-06
636,2.48460539466e-07
637,-3.14021921001e-08
638,8.30506557676e-07
639,2.5547309075e-07
640,-7.40660726583e-08
641,3.15138397212e-07
642,-1.18529436674e-07
643,1.6949801077e-07
644,1.44151921804e-06
645,2.75863915184e-07
646,-1.58574445027e-08
647,7.73213031725e-07
648,4.45073685151e-08
649,1.12234274702e-07
650,1.02142747065e-06
651,6.28969096721e-08
652,7.10862123486e-08
653,-1.88197481311e-05
654,-1.39081637498e-07
655,1.66582850693e-07
656,-1.83588841202e-05
657,-9.69343672394e-08
658,1.51046292719e-07
659,1.05952283435e-06
660,-1.88579055561e-09
661,1.51057129807e-07
662,1.13599687848e-06
663,1.76670014881e-08
664,1.86056164891e-07
665,1.538511287e-06
666,2.75828276911e-07
667,1.37969763082e-08
668,8.11385442864e-07
669,-3.02442225626e-08
670,2.24779692095e-07
671,1.63243446913e-06
672,2.1465210951e-07
673,5.79019771743e-08
674,1.5962745923e-06
675,8.31550421316e-09
676,6.23872882421e-06
677,9.29355118424e-06
678,1.48384186822e-06
679,1.94482848597e-07
680,-2.49382406077e-07
681,-9.33832375186e-09
682,2.20015829315e-06
683,4.44504382081e-06
684,2.03567713501e-07
685,8.43470523154e-06
686,3.11745918422e-06
687,-6.77450372309e-07
688,-4.4163256508e-05
689,-1.46950438305e-05
690,-6.16411651073e-06
691,1.40926091779e-06
692,8.77007818845e-06
693,1.72108860151e-06
694,1.12930844583e-06
695,-1.1906606596e-07
696,6.31346004829e-08
697,4.36324022863e-08
698,-1.22055128365e-07
699,-1.70494959449e-06
700,-2.68073914481e-07
701,5.78528879572e-08
702,-8.53083055152e-08
703,2.81459066834e-07
704,4.58820471066e-07
705,-9.16237120933e-08
706,-9.43492318275e-07
707,3.90689995626e-07
708,-6.86678446418e-06
709,-9.847129074e-08
710,9.21108651198e-06
711,1.17277877164e-07
712,2.64955119414e-07
713,-2.76067489895e-08
714,-5.97944611742e-07
715,1.5247738555e-07
716,4.02374119271e-07
717,-7.20104619068e-08
718,-7.40752962584e-07
719,-2.6937201982e-06
720,-6.35666988756e-07
721,1.12539386807e-07
722,2.00737379676e-07
723,2.66928210922e-06
724,1.14465027455e-06
725,-1.3130975485e-06
726,1.30016244535e-05
727,-5.78944416819e-08
728,6.45440627492e-08
729,5.77815330032e-08
730,2.63169305431e-07
731,3.69960907311e-07
732,-7.19897184198e-08
733,-9.43349433459e-07
734,1.45861968713e-05
735,-2.35934588302e-07
736,4.31574769578e-08
737,-2.64004851156e-07
738,1.24429513667e-08
739,7.59394694107e-08
740,-2.55643807789e-07
741,-1.04881690068e-06
742,-2.34659365074e-06
743,8.53924373766e-07
744,3.46463091617e-08
745,-1.32519161624e-07
746,-3.62934102627e-07
747,-3.3308607083e-07
748,7.42483154679e-06
749,-4.69283720708e-06
750,-1.18594829914e-05
751,8.11659686548e-07
752,3.68591291613e-06
753,-1.24342781275e-06
754,-8.09838161671e-06
755,1.74607783903e-06
756,-5.29455945168e-06
757,-2.11528575448e-05
758,9.43784167408e-06
759,1.51532976971e-06
760,7.72623178084e-06
761,9.04326563849e-06
762,6.88566567021e-06
763,1.74365231028e-06
764,-3.21298631182e-07
765,1.49377438623e-06
766,-3.97787481135e-05
767,-6.13105564962e-05
768,2.06696483914e-07
769,-3.36170903663e-06
770,8.46923032103e-07
771,2.84807055082e-06
772,1.21160065279e-05
773,1.80293342714e-06
774,1.02699159997e-07
775,-9.2193799816e-08
776,-1.54843129429e-06
777,-1.48754942639e-06
778,-2.18987457904e-06
779,-3.1402377309e-06
780,-3.73772499871e-07
781,4.96923091288e-07
782,2.08159728589e-06
783,1.25431328388e-07
784,-6.35918249171e-07
785,6.03902821294e-05
786,3.76453996343e-06
787,5.95857362255e-05
788,1.41169605953e-05
789,6.86462216563e-06
790,-4.09009544747e-07
791,3.35788281859e-09
792,-3.35328512155e-06
793,-1.22582839657e-06
794,5.49716297393e-08
795,-1.60433864454e-06
796,3.67149604893e-06
797,-2.12021080416e-06
798,7.52722911162e-07
799,-1.14037305073e-06
800,-4.87973607235e-07
801,3.53026529751e-06
802,3.17620554174e-07
803,-2.18804117709e-06
804,-8.09862456836e-07
805,3.11085992314e-06
806,-2.73197701519e-06
807,1.2726317262e-06
808,9.56259383483e-07
809,4.52526958055e-06
810,-9.57856012706e-07
811,-3.36965637329e-06
812,1.304748101e-06
813,1.07483275829e-06
814,5.70402552593e-06
815,2.86663646544e-06
816,1.17769989902e-06
817,9.6736907728e-08
818,-1.22060773649e-06
819,-5.26320743087e-07
820,6.29631084453e-06
821,-3.06323588057e-05
822,-1.01883192527e-05
823,8.19708794627e-06
824,-0.000100877613139
825,-9.47023329826e-07
826,-2.78775413489e-07
827,6.20119075457e-07
828,1.30752005637e-06
829,1.06938143626e-06
830,-7.04292010771e-07
831,-3.38887770718e-07
832,6.61951418893e-07
833,6.44660287983e-07
834,2.86401302188e-07
835,1.46458685284e-07
836,-3.40645127674e-07
837,-1.24798833057e-06
838,-2.4223303145e-06
839,3.64818888167e-07
840,1.55569538074e-07
841,-4.18921975632e-07
842,-9.86402818832e-07
843,-3.90204314738e-06
844,-1.14010305883e-06
845,-2.75112371927e-07
846,5.16420735421e-07
847,9.50529126909e-07
848,1.19060958578e-07
849,-1.89308950113e-06
850,-5.66147315042e-07
851,9.54075914047e-07
852,2.07205286846e-06
853,2.04724677733e-06
854,-1.45754196468e-06
855,-2.65510996087e-07
856,4.75062141434e-07
857,9.50320912578e-07
858,-1.16098504686e-08
859,-2.45316342435e-06
860,-5.52128204681e-07
861,1.07780461008e-06
862,2.37787018106e-06
863,3.10416530626e-06
864,4.05789004255e-05
865,2.92147454243e-07
866,-2.73553352377e-07
867,-3.51431373541e-07
868,-2.18503860879e-07
869,-2.59111408574e-06
870,-5.84802498214e-07
871,1.30969072594e-06
872,3.60114230833e-06
873,4.40372715529e-06
874,-2.6058235228e-06
875,-5.67597133625e-07
876,1.14020296522e-06
877,2.53079369633e-06
878,3.68100790494e-06
879,-9.4190952283e-07
880,-1.83273881596e-07
881,3.08140218446e-07
882,7.46881552744e-07
883,5.60359048803e-07
884,1.65637534279e-06
885,-7.65612355199e-07
886,6.44278530322e-08
887,5.38063298864e-07
888,3.30326495159e-06
889,0.000149448432236
890,3.13018537343e-05
891,-2.02653142032e-08
892,6.63550224017e-07
893,1.35751254475e-06
894,8.68582468734e-07
895,-4.03704363503e-07
896,2.71142324599e-07
897,-3.99191831477e-07
898,-7.4937155767e-07
899,-8.27672095664e-07
900,9.59727717187e-08
901,6.21002683068e-08
902,1.7838786227e-07
903,-1.47824381267e-06
904,-1.40482520789e-06
905,1.10154297805e-07
906,-1.13060336613e-07
907,-6.57734039175e-07
908,6.68252734074e-05
909,-1.13173030015e-06
910,1.53634337999e-08
911,4.79728001018e-07
912,8.07803992253e-07
913,-7.49293073501e-07
914,-1.13204792839e-06
915,6.2560041839e-08
916,4.65907121772e-07
917,9.45341365761e-07
918,-4.84170006631e-07
919,-8.28814191037e-07
920,1.00689706654e-07
921,1.52968910593e-07
922,4.87041997357e-07
923,-1.43308947799e-06
924,-1.43901425976e-06
925,1.67023579735e-08
926,5.61295563644e-07
927,1.31171014822e-06
928,2.27748286145e-07
929,-1.22748997392e-06
930,6.82064606658e-08
931,-1.13156492818e-07
932,-8.86800534326e-07
933,-4.48628416782e-06
934,-9.22510102255e-07
935,-4.406258722e-07
936,-1.07008785349e-06
937,-1.78649533552e-06
938,-5.51399182748e-08
939,6.82736013552e-07
940,1.67808599427e-06
941,7.24179486033e-07
942,-3.49782160816e-06
943,-2.92154231577e-07
944,1.84996184699e-06
945,4.19686044361e-06
946,5.07749048046e-06
947,-8.28305120426e-07
948,1.57512312031e-07
949,-2.77340426664e-07
950,-1.02384858912e-06
951,-3.50140082794e-06
952,2.60007813377e-06
953,-1.78975913327e-05
954,-3.66110089908e-06
955,8.41400104501e-08
956,1.69761035832e-07
957,1.11375457952e-07
958,-6.05032703378e-06
959,-4.75724648308e-06
960,-6.92151050741e-06
961,-0.000280382794975
962,-3.14476713648e-06
963,7.23482645756e-06
964,9.09664943541e-06
965,-1.79383408345e-06
966,5.64105315855e-06
967,-4.81303966569e-05
968,-1.22572117676e-05
969,0.000154966796478
970,0.00010107879564
971,5.98180616553e-05
972,-0.000243093929058
973,1.02969494353e-05
974,4.27166690578e-06
975,-1.32720804386e-06
976,7.09032700841e-06
977,4.18647393316e-06
978,-0.00011440088532
979,-4.16066044959e-05
980,8.57164164427e-06
981,3.81352776524e-06
982,-1.00908675765e-06
983,1.6357725189e-05
984,6.23283700391e-06
985,-1.21133556337e-06
986,4.6157030965e-06
987,2.59656677007e-06
988,-1.22243336579e-07
989,1.20293596519e-05
990,4.36661061757e-06
991,-7.82954572365e-07
992,5.22305725429e-06
993,3.43359393645e-06
994,0.000134116552562
995,5.19789243094e-05
996,-1.37777476897e-06
997,1.66138884085e-06
998,-6.62017599836e-07
999,-9.84394766162e-06
1000,7.21246285752e-06
1001,0.000254923132204
1002,9.09158798408e-05
1003,1.59694439795e-06
1004,-4.10896483316e-06
1005,-6.61769951587e-05
1006,1.18239954677e-05
1007,4.75770753271e-06
1008,1.37150541842e-05
1009,-5.92470519904e-05
1010,-1.85853815604e-05
1011,-8.99226823107e-07
1012,1.65092122835e-05
1013,-8.92357059541e-07
1014,3.2170539545e-06
1015,1.28054890079e-05
1016,-7.22234582552e-05
1017,-2.31211178469e-05
1018,2.07247269013e-05
1019,1.25711460394e-05
1020,4.55763402458e-06
