,all stations
260,0.00152148788382
261,0.00326709612415
262,7.40338227713e-05
263,-2.13674906868e-05
264,1.32879516854e-05
265,-0.000116345762233
266,-0.000211089846523
267,0.000161529969452
268,-0.00063676537952
269,-7.42946433205e-05
270,3.85932023065e-05
271,7.51363300839e-05
272,4.06268109765e-05
273,-0.00452252325445
274,-0.00241251408407
275,0.00378285601781
276,-0.0258578956127
277,-3.11376346382e-05
278,7.8237499932e-06
279,8.44392465282e-07
280,-1.39759677159e-05
281,7.13205917547e-05
282,-0.000214774439455
283,-8.82525066889e-05
284,0.00123626944738
285,0.00020152287862
286,0.000145397817755
287,-0.000267922546823
288,-0.000121569490465
289,-5.83418530643e-05
290,3.04463031291e-05
291,0.000183651968009
292,-0.000341226756126
293,-0.000142216911226
294,-1.1088666777e-05
295,-2.64616223467e-06
296,-6.48887353386e-05
297,-0.00010871681527
298,-2.05823860916e-05
299,-2.70328544028e-06
300,-0.000419985875006
301,-0.000193064211499
302,-3.35426866092e-05
303,3.58735673925e-05
304,-8.709765002e-05
305,-4.0825279328e-05
306,1.24796282271e-05
307,-8.68432589829e-05
308,-0.000140112636686
309,-0.00467241228814
310,-0.0046080649528
311,-0.000689998493103
312,-7.70269347494e-06
313,1.54981834944e-05
314,2.02259741666e-06
315,-1.69759568742e-05
316,-5.53541691206e-06
317,3.17328336362e-05
318,7.70311203635e-06
319,-2.16859825667e-05
320,-7.11249627423e-05
321,-0.000160047421741
322,-4.3097082403e-05
323,1.71934588011e-07
324,-2.58065025048e-05
325,-0.000135880185096
326,-0.00221073753581
327,-0.00100397532105
328,0.00094033994515
329,0.00190848675188
330,0.000623815261658
331,0.000314394638351
332,5.99307516829e-05
333,2.22718587983e-06
334,3.40184102769e-05
335,-0.000131154976013
336,-9.88026777715e-06
337,2.41043747529e-06
338,0.000242380175182
339,7.28211331467e-05
340,-3.33895890248e-06
341,-0.00114748402285
342,-9.63245900065e-06
343,9.72108278319e-05
344,-5.98634283363e-05
345,3.53212765425e-05
346,-0.000139278233195
347,-0.000442898017875
348,0.000235665278968
349,0.000190780595905
350,1.7450138446e-05
351,-9.4152131317e-05
352,0.000240383005659
353,5.63830794713e-05
354,1.69376986412e-05
355,-0.000116342394876
356,-0.000185269338925
357,0.000180254620718
358,-0.000581265950836
359,0.000586012485767
360,-0.00037725192466
361,-0.00012572749019
362,6.73291283715e-06
363,0.000228522537055
364,6.11798336516e-05
365,3.44710795475e-06
366,-7.69313785609e-06
367,1.43240713615e-05
368,5.73383934888e-07
369,-1.39752196752e-05
370,4.62038638704e-05
371,2.735281833e-05
372,4.85674555528e-06
373,-9.23611608705e-06
374,-3.85940627746e-05
375,0.000483275402721
376,0.000411538330127
377,3.48662534433e-06
378,3.67802346216e-05
379,6.14198387971e-06
380,0.00045343799528
381,0.000181116792025
382,1.9784119115e-05
383,-5.2163703856e-05
384,0.00161224302594
385,0.00079006643336
386,-0.00028147581823
387,-0.000374136559969
388,0.000218946561227
389,4.07352564519e-05
390,-0.000169255426387
391,-0.000664962242683
392,0.000167044515913
393,0.000111555468666
394,1.43611941238e-05
395,-0.000124791281733
396,-0.000346689065432
397,0.000209267600899
398,2.02956036769e-05
399,1.36247366554e-05
400,-0.000120264013723
401,-0.000219485219856
402,-0.000225795695646
403,0.00538562913006
404,0.000142030568863
405,4.68333581681e-05
406,0.00019120940492
407,2.56706711332e-07
408,-0.00016551022104
409,-0.00073864279626
410,-0.0270991700331
411,-0.00823292471743
412,-1.16424077403e-05
413,-2.41974837312e-06
414,-1.98749326823e-05
415,5.00976688124e-05
416,-0.00101125208717
417,-0.000283119647797
418,-0.000893727979711
419,-0.000179509885277
420,-0.000452857224673
421,-9.07703620635e-05
422,-0.000149915710146
423,-0.000306048113406
424,-0.000873627121638
425,-5.24348376448e-05
426,-8.73504968701e-06
427,-4.27078725362e-06
428,2.3566518963e-06
429,-0.00122139183524
430,-0.000678134108737
431,1.42399699319e-05
432,-8.3831253977e-05
433,-0.000247635065413
434,-5.72922437445e-05
435,-0.000125047560431
436,3.73597806302e-06
437,0.000589900773654
438,0.000364073304574
439,0.000109990487062
440,-7.34759893617e-06
441,-5.36363112505e-05
442,-0.000454783744517
443,-0.000209750119332
444,-4.68166281984e-05
445,-1.26794003186e-06
446,-3.07118204944e-05
447,-0.000422821676991
448,-0.000782339568956
449,-0.000135742466802
450,-0.000166869753075
451,-0.000145994518631
452,-0.00484267437155
453,0.00025089611018
454,-5.61893655265e-05
455,-2.95716892331e-05
456,-0.000918959165414
457,-0.000378908573132
458,4.56708587993e-06
459,-1.92800153642e-05
460,-5.66673932537e-05
461,-4.73999635608e-06
462,-2.30445591842e-06
463,-4.64387405885e-06
464,-1.67598470525e-05
465,1.08466168582e-05
466,2.24955485273e-06
467,-8.34697194929e-06
468,-3.54519153962e-05
469,-0.000160623369943
470,1.38998787158e-05
471,1.22396999133e-05
472,0.00118752510959
473,0.00231755974198
474,-0.00707397546638
475,-0.00450789071128
476,0.000120471860014
477,-2.29604739881e-05
478,-7.61254431197e-05
479,-0.000442698147402
480,-0.000181121810145
481,-5.27495224731e-05
482,-6.08048073611e-05
483,1.12346784389e-05
484,5.17595770333e-06
485,-0.00015812721333
486,-8.05451523893e-05
487,-2.05710859698e-05
488,3.45656728847e-05
489,-2.71379538308e-06
490,-3.11482179304e-05
491,-0.000953769537904
492,-0.000170541348682
493,-2.04261372709e-05
494,-2.39739746677e-06
495,-3.72410922075e-05
496,-0.000130137638507
497,3.80304340755e-05
498,-4.12314096074e-05
499,7.95927508701e-06
500,-0.000104534857983
501,-0.000193521575547
502,-6.94341599347e-05
503,4.77402405283e-05
504,-0.000229711803625
505,0.000657471278973
506,0.00129439153897
507,-0.000261431167675
508,-8.67876941557e-05
509,-1.61275134444e-05
510,2.12966485186e-05
511,0.00456080557058
512,-0.000354280070551
513,-2.05999225755e-05
514,4.52972624806e-05
515,-0.000310670722905
516,2.84295743811e-05
517,-0.000281178590868
518,0.000672974761841
519,0.000189729703295
520,0.000103807941282
521,-1.99388411353e-05
522,-0.000139344282144
523,-7.82873528226e-05
524,9.65198994063e-07
525,-2.95632784253e-06
526,-7.82829653301e-05
527,2.44416338989e-05
528,8.49450684515e-06
529,9.27156270288e-05
530,1.2256812757e-05
531,-3.40410859681e-05
532,-0.00045045060153
533,0.000160575424841
534,0.000657920518404
535,0.000875329567868
536,0.000120172829588
537,-0.000528834403836
538,0.00516672832209
539,0.000371293927329
540,6.29494326504e-05
541,-0.00120749302889
542,-2.42474271963e-05
543,5.52945906707e-06
544,-1.60521260133e-05
545,-4.62330656673e-05
546,0.000160262756747
547,-0.000529144814867
548,-1.49751561137e-05
549,-8.93968193383e-06
550,-5.09368837101e-05
551,-0.000106812986838
552,-0.000378082081849
553,2.18688163219e-05
554,4.23230002246e-05
555,-6.25321647957e-05
556,0.00118153657845
557,0.00170059400442
558,-0.000106869208631
559,-8.1307751541e-05
560,1.84161171242e-05
561,1.32903892116e-05
562,1.89307558806e-05
563,-1.0252718405e-05
564,0.000157219865462
565,8.43964348766e-05
566,-2.69718360312e-05
567,-0.000149666163494
568,0.00072023300454
569,0.000309600026212
570,0.000126057111236
571,-6.7062496576e-06
572,-2.82217008651e-07
573,-3.01351070515e-05
574,-2.53906718261e-05
575,-4.96887165469e-06
576,7.85133552805e-06
577,9.25235373983e-07
578,-2.43266903244e-06
579,-6.90772429125e-05
580,-2.14517732187e-05
581,2.94677478831e-05
582,1.37321560636e-05
583,1.97850993171e-05
584,8.04103070307e-06
585,6.23825712753e-06
586,5.21816113769e-05
587,0.00010476889992
588,-4.9945762956e-05
589,-1.06194035155e-05
590,7.32314423106e-05
591,0.000291812035368
592,0.000128214877218
593,-9.22823902804e-05
594,-0.00487934184828
595,1.78165061833e-05
596,-0.000158871878222
597,-3.00328347189e-05
598,-6.41947892799e-06
599,-5.31279228255e-06
600,1.35528209289e-06
601,-3.85930742246e-05
602,1.37382603708e-05
603,3.07139132671e-06
604,-2.03091933053e-05
605,-2.90163240273e-05
606,9.58928339734e-06
607,1.1128136389e-06
608,-1.30430358515e-05
609,-4.81753621082e-05
610,-1.04835770787e-06
611,-1.25500267933e-06
612,-9.30951496503e-06
613,-4.39164916621e-05
614,-8.13745361694e-06
615,-3.87652003953e-06
616,-1.97653799383e-06
617,-1.51602101168e-05
618,4.62836074921e-06
619,-2.33217693613e-06
620,-3.64382867379e-06
621,-4.81732709089e-05
622,-4.59405918685e-06
623,-4.14041676289e-06
624,-6.42146503971e-07
625,-4.46301499435e-06
626,1.01143308284e-05
627,-8.6537476307e-07
628,-7.97645187911e-06
629,-6.73301210513e-05
630,-1.11099771105e-06
631,-7.59892331281e-08
632,-1.36427819011e-05
633,-3.64333119317e-05
634,6.617060056e-06
635,1.83758900429e-07
636,-1.16428897416e-05
637,-8.01118089975e-05
638,-2.11521102832e-05
639,-6.16477671667e-06
640,2.21565136238e-08
641,-2.38270216213e-06
642,2.67441279315e-05
643,5.15344794072e-06
644,-2.29737918819e-05
645,-3.53984962326e-05
646,6.05186366498e-06
647,3.12379887069e-07
648,-1.19757508724e-05
649,0.000107638109779
650,5.06134760644e-05
651,-3.4058841222e-05
652,-0.000164736797185
653,-0.000274453430383
654,0.000503356727102
655,0.000222381346531
656,8.82134955681e-05
657,-7.32790124447e-06
658,-1.67500815418e-06
659,6.46336311866e-05
660,8.00402986312e-06
661,-1.38455162507e-05
662,-2.02919937475e-06
663,-1.97364614984e-07
664,5.6107238335e-05
665,-4.68171437201e-05
666,-1.96305569994e-05
667,3.60017681349e-05
668,-0.000809526263989
669,-3.9628613131e-06
670,-3.56345683734e-05
671,-0.000524095989004
672,6.21622421826e-05
673,-5.19986908181e-05
674,1.68300803016e-06
675,1.87913383021e-05
676,0.000239694804422
677,3.67398336854e-05
678,2.67341528587e-05
679,5.98745275249e-07
680,-8.65141246541e-05
681,-0.000224152444554
682,-0.000409341958649
683,-2.99741786609e-05
684,3.31704624168e-06
685,0.000313052001727
686,8.92294458061e-05
687,-1.88409356416e-06
688,-0.000228352294047
689,-0.000580359858252
690,2.10647188014e-05
691,1.91314285578e-05
692,3.55126320195e-06
693,-9.53239596835e-06
694,-3.8794890421e-05
695,-1.76944686259e-06
696,1.78377899036e-05
697,4.43791058202e-06
698,-1.51644223779e-05
699,-4.8629214385e-05
700,-5.2815363627e-07
701,1.26921964242e-05
702,1.77934297885e-06
703,-4.31374318366e-06
704,-2.26613656029e-05
705,-4.59062383288e-05
706,-7.81300968888e-06
707,-2.31054044542e-06
708,-1.52868990433e-06
709,-1.81681021512e-05
710,-4.28825288312e-06
711,9.0546286734e-06
712,-3.52072894505e-07
713,-4.78937115056e-06
714,-2.19894068719e-05
715,-1.68924493456e-05
716,2.87186315151e-06
717,-3.16559388347e-06
718,1.73023626004e-06
719,-5.65779320938e-06
720,-1.05830163947e-05
721,9.82257038484e-07
722,-5.13912613764e-06
723,2.32687251367e-06
724,-1.34595645396e-06
725,8.58319125441e-07
726,7.46117995865e-06
727,-2.09864072198e-06
728,-2.41915430166e-06
729,-2.02026138965e-05
730,-1.17687708082e-05
731,1.48584093508e-05
732,4.42912869614e-06
733,-1.45718408127e-05
734,-4.62494292607e-05
735,-2.62353651792e-06
736,5.35978298211e-06
737,-2.19894392139e-07
738,-5.3830538308e-06
739,-3.4738766207e-05
740,3.85994781139e-05
741,4.42097575072e-05
742,1.24670530612e-05
743,-2.19803403008e-05
744,-7.5980094853e-05
745,0.000451011405359
746,0.000178876560772
747,3.91903542536e-05
748,2.11416833584e-06
749,0.000133446606518
750,0.00026742451071
751,0.000122761079538
752,2.58047567803e-05
753,9.40894969315e-06
754,7.71592625826e-06
755,5.65050619947e-05
756,-3.97631047272e-05
757,-1.42115195848e-05
758,0.000143003347853
759,-1.11670228649e-05
760,-5.44800178396e-05
761,0.000101441272353
762,2.98232945626e-05
763,-8.96568042682e-05
764,-1.95782436929e-08
765,0.000130980543975
766,0.000408181427176
767,-1.65615351877e-07
768,-6.87239238362e-06
769,-6.21794379799e-05
770,-0.000794778878933
771,0.000253944304619
772,6.93407640069e-05
773,0.000422853175743
774,0.000130748336657
775,-9.11757847799e-06
776,-0.000108033971283
777,-0.000229854688071
778,-0.000175345570021
779,-5.21493478098e-05
780,5.98045671651e-07
781,-1.83718555313e-05
782,-9.54296329407e-05
783,-3.95718140115e-05
784,2.00671327258e-05
785,1.7627451559e-05
786,-4.11034182645e-05
787,-0.000190661778081
788,-4.63248165199e-05
789,-9.05637865044e-05
790,-0.00014010434993
791,-0.000125188885546
792,-5.72038144075e-06
793,-0.000620732426584
794,0.000107280670487
795,4.73658503957e-05
796,-2.0547898758e-06
797,-3.26780680546e-05
798,-0.000114166005855
799,-0.000104076480922
800,-1.96174379075e-06
801,4.53101668958e-05
802,0.000566854795867
803,-9.63564719497e-05
804,-0.000542836693841
805,-0.000280142387076
806,-7.4499249149e-05
807,0.00018276148809
808,0.000327774124241
809,-7.84217440234e-05
810,-8.98041860481e-05
811,-3.84827513978e-05
812,8.93348871285e-05
813,0.000240589346662
814,-0.000231750692323
815,-0.000231615673348
816,-6.72204143978e-05
817,9.22735481391e-05
818,0.00027514338183
819,1.28527183998e-05
820,-1.10306915824e-07
821,8.69670929639e-05
822,-0.000518324880166
823,0.000166190691452
824,0.00389506922096
825,-2.44389249053e-05
826,-0.00012953947176
827,-5.65149916131e-05
828,-0.000317999174493
829,-0.000235422770391
830,-3.36591101914e-05
831,0.000112767163607
832,0.000130778986428
833,-0.00300675300909
834,0.000212193097543
835,0.000142269552898
836,0.00159432292324
837,-0.00298773837636
838,0.000109261996948
839,0.000115025015364
840,0.000955923927933
841,0.00198372330303
842,-0.000281403095588
843,-4.47540608541e-05
844,-1.60249004311e-06
845,-2.83057041892e-05
846,-8.26863395301e-05
847,0.00209843644234
848,0.000966225392764
849,0.000682726698097
850,0.00029311313214
851,0.000125608429845
852,0.00045436903364
853,2.84895961111e-06
854,-0.000205840162482
855,-0.000250453390678
856,-3.7367114325e-06
857,-8.85922515869e-05
858,1.67427394476e-05
859,-0.00048047533053
860,-1.20578244717e-05
861,3.13346255634e-05
862,6.5901308988e-05
863,2.32513788619e-05
864,1.07133866878e-05
865,3.81782655022e-05
866,8.39166188571e-05
867,7.13686656152e-05
868,9.49637732495e-06
869,4.27724712306e-05
870,8.99164324913e-05
871,9.18680310112e-05
872,1.34613534275e-05
873,4.44916413552e-05
874,-9.32814280563e-06
875,-5.11801996697e-05
876,6.19125110161e-05
877,-0.0337669492882
878,0.000697085370252
879,0.000410223812922
880,0.000105418140779
881,-7.85167766104e-06
882,-3.5993155146e-05
883,0.000466277035895
884,0.000370310453697
885,0.000155427422635
886,-3.75859327106e-05
887,-0.00015338200682
888,-0.000324358084699
889,-0.000153466164816
890,-7.49927496603e-05
891,3.90226620055e-05
892,0.000176171748119
893,-0.00359748441999
894,-0.00227359157548
895,0.000203803592998
896,-5.01624469159e-05
897,-0.00023053148561
898,0.000141093513158
899,1.45645838413e-05
900,-0.000275452132096
901,0.00150971362913
902,0.000538148960679
903,0.000356583818661
904,-7.29908894468e-05
905,0.00156791458036
906,0.00497412262317
907,-0.00292242734079
908,0.00249996084927
909,0.000841476774562
910,0.00106725372395
911,0.000908761725258
912,0.000660933856528
913,-4.49300351946e-05
914,-0.00126844503214
915,-0.000143562759756
916,-4.06000886705e-05
917,-1.46176757299e-06
918,-3.98794690276e-05
919,0.000373966904835
920,-0.000243887748294
921,0.000220105312984
922,0.00116983998346
923,0.000848529626526
924,0.000387760762967
925,0.000299634420556
926,0.000840495741377
927,-0.00130583295464
928,-0.000787095647136
929,-0.000332548047978
930,7.96602560071e-06
931,0.000212902178405
932,0.000638293625701
933,0.000490821387511
934,-4.50558820226e-05
935,-1.66559021808e-06
936,-4.80683441489e-05
937,-0.00118702202169
938,-0.000718769714142
939,0.00106371084665
940,0.000764703043837
941,0.000578759947201
942,0.000456142617949
943,2.0797883534e-05
944,5.29093933366e-06
945,-5.87500345669e-05
946,-0.000204983008108
947,-5.22104863666e-05
948,-2.44814905124e-05
949,0.00044108096375
950,0.000148666841562
951,2.07325489885e-05
952,0.000227282336535
953,-3.82258578311e-05
954,-1.97143655245e-06
955,9.68198505703e-05
956,4.65604912322e-05
957,-3.34547031835e-05
958,0.000287432618045
959,1.66800211983e-05
960,-3.1160270153e-06
961,0.000440539950996
962,6.97966268779e-05
963,-8.92600044498e-05
964,-9.16905845738e-06
965,-2.28882452225e-06
966,-3.99167155565e-05
967,-9.87241538397e-06
968,-3.94736216403e-06
969,4.50666332918e-07
970,3.06521213108e-05
971,6.07731585212e-06
972,-8.77767417129e-05
973,-1.21702744426e-05
974,-1.32144429821e-06
975,-3.54279153165e-05
976,1.38494682386e-05
977,2.96153354296e-06
978,-5.48686878705e-05
979,1.23692421833e-05
980,1.46733601181e-06
981,0.00149929266546
982,3.44907897306e-05
983,4.89588444097e-06
984,0.0014629088085
985,2.97642267375e-05
986,4.34549897244e-06
987,-5.78191746863e-05
988,1.90523795627e-05
989,4.34254933301e-06
990,-6.38183314281e-05
991,1.68604980127e-05
992,5.57583225969e-06
993,-9.52267141446e-05
994,-1.21756017178e-05
995,-5.35710751093e-07
996,-3.84168591414e-05
997,2.22526457063e-05
998,6.97290437501e-06
999,-0.000102734097725
1000,-5.28198186223e-06
1001,1.02888657283e-06
1002,0.000107824399728
1003,-0.000150929860941
1004,-0.000198176142531
1005,-3.29861168864e-05
1006,-0.000349806061097
1007,-2.7059131725e-05
1008,8.78016497674e-06
1009,-5.88101352353e-05
1010,-9.66509748812e-06
1011,3.95590350356e-05
1012,-1.34397627644e-05
1013,-0.000112954300525
1014,2.15726009122e-05
1015,6.42005674967e-06
1016,-1.03391175842e-05
1017,-6.69349695435e-05
1018,-0.000227106929417
1019,-0.000210780208865
1020,-8.29742921212e-05
1021,0.000213541119349
1022,-0.000753062758934
1023,-3.10410676662e-05
1024,-2.12016711754e-06
1025,-9.37268844481e-06
1026,9.45159129701e-05
1027,3.41345782822e-05
1028,-0.0130568537679
1029,0.00341323448355
1030,0.00183093697273
1031,0.000401179413154
1032,-0.000972564854351
1033,-0.00038624013872
1034,-0.000296624952992
1035,-9.87702750411e-05
1036,3.9749764796e-05
1037,1.40098658473e-05
1038,-1.99924469602e-06
1039,-7.27165347503e-06
1040,0.000406851395475
1041,0.000110515580545
1042,3.66871113799e-06
1043,-1.07351046641e-05
1044,-5.29792241158e-05
1045,-0.000101266692967
1046,-4.05338767635e-05
1047,8.24815996309e-05
1048,-7.82676369715e-05
1049,0.00198113797936
1050,-3.32865753833e-05
1051,-0.00102046778483
1052,-1.49776178907e-05
1053,-4.47944685559e-05
1054,-2.1682364766e-05
1055,4.49475170887e-05
1056,-2.31593610767e-05
1057,-8.4933879349e-05
1058,-3.45606179817e-05
1059,6.04594892556e-05
1060,0.000635553574541
1061,0.000217911700647
1062,1.98339860429e-05
1063,-4.18071097869e-05
1064,-0.000605680778955
1065,-0.000301224857276
1066,-5.93543782188e-05
1067,0.000122630810697
1068,-0.00299569005555
1069,4.92805660737e-05
1070,5.5309019561e-06
1071,-2.62737334361e-05
1072,-4.87470174851e-05
1073,-7.53890812644e-05
1074,-3.45626962592e-05
1075,8.24644942735e-05
1076,-0.00336440513728
1077,0.000101142108024
1078,-6.59676643089e-07
1079,7.38295636726e-06
1080,0.000167100360425
1081,-0.000195678025946
1082,-0.000139118422895
1083,0.000260565410799
1084,0.000977490766749
1085,9.08149603925e-05
1086,-0.000211904459182
1087,-0.000126447570502
1088,0.000190183696782
1089,0.000799355709287
1090,3.80244788469e-05
1091,7.65185470084e-05
1092,0.00200624240698
1093,0.00552630471352
1094,0.00976023839685
1095,7.22835894358e-05
1096,-0.000220815931242
1097,-9.98774362115e-05
1098,0.000192524424151
1099,-0.000206078890049
1100,-9.16006738136e-05
1101,0.000385263682724
1102,0.00103940838909
1103,-0.000406885094904
1104,-3.21516377919e-05
1105,-2.98404418694e-05
1106,0.0010787439389
1107,0.00160062945462
1108,4.06678094845e-05
1109,-3.50906877492e-05
1110,-0.000394445429646
1111,-1.09417632521e-05
1112,-0.000326120065539
1113,-3.9206029061e-06
1114,-4.1877387732e-05
1115,0.00112535248171
1116,0.00400356322667
1117,-0.000277293490911
1118,-2.59588726714e-06
1119,-3.20757369517e-05
1120,-0.000283624550616
1121,1.91803898966e-05
1122,-4.09518497482e-05
1123,-0.000407138997836
1124,-0.00100179991331
1125,0.00187335476324
1126,-3.52855544492e-05
1127,9.71884039137e-05
1128,-6.49823097331e-05
1129,0.000944502324845
1130,0.00139442689197
1131,-4.54722267809e-05
1132,-0.000416731508195
1133,-0.000983275003049
1134,-0.00191035681629
1135,-0.000689803690854
1136,0.00106308921814
1137,6.22450232362e-05
1138,0.000159627651325
1139,2.61823269984e-05
1140,-7.42561329775e-05
1141,-0.000299400584063
1142,-0.000506583632143
1143,-0.000307452464793
1144,-7.28648599782e-05
1145,0.000530152569531
1146,0.00136368054211
1147,0.000415638784915
1148,0.00104489095085
1149,0.000890779680701
1150,0.00130073187525
1151,-1.4456584509e-05
1152,5.05447918836e-05
1153,8.20066955121e-07
1154,-6.89959044297e-05
1155,5.32583708637e-05
1156,3.38170442508e-05
1157,-9.11028698825e-06
1158,-2.87731262634e-05
1159,-0.0160117295264
1160,-0.0060919434041
1161,0.000221453837599
1162,-0.00930164492281
1163,-0.0265061038558
1164,-0.000496924654047
1165,8.11238804034e-05
1166,1.70498457097e-05
1167,-6.7370173266e-05
1168,-0.000439562733785
1169,-0.000785586826684
1170,2.95845701763e-05
1171,2.25743055484e-05
1172,-8.27446536976e-05
1173,-0.000426616728171
1174,-0.000571692755119
1175,0.000188126732203
