,all stations
1123,6.13262244451e-06
1124,1.27321497617e-05
1125,-1.02874939384e-05
1126,2.2060679485e-07
1127,5.77396572785e-09
1128,2.45912446157e-06
1129,-1.41831562344e-05
1130,-1.7718617172e-05
1131,1.68696499693e-06
1132,6.27681681024e-06
1133,1.24957028572e-05
1134,1.05358729635e-05
1135,2.40113970402e-07
1136,-1.34673631833e-05
1137,-2.71663436655e-07
1138,-3.53702481591e-07
1139,6.29952436487e-07
1140,1.20602396338e-06
1141,3.42765967431e-06
1142,2.58669660626e-06
1143,8.47793820457e-07
1144,-1.96483684991e-06
1145,-8.0289009101e-06
1146,-1.52165675325e-05
1147,-5.61976546484e-06
1148,-1.5242445644e-05
1149,-1.33202122438e-05
1150,-1.97007777562e-05
1151,9.63488565363e-08
1152,-1.04602458773e-07
1153,7.16999074696e-08
1154,3.77718948519e-07
1155,-2.09611261588e-07
1156,-3.14247361978e-08
1157,1.3762261339e-07
1158,2.54996029533e-07
1159,8.02458908182e-05
1160,1.5246827857e-05
1161,6.6919405635e-06
1162,0.000145083470149
1163,0.000302696625519
1164,2.5030955344e-06
1165,-1.76087178347e-07
1166,5.04165314902e-07
1167,1.06490672736e-06
1168,5.02022378159e-06
1169,3.93937541191e-06
1170,-4.51943890918e-08
1171,5.27554016427e-07
1172,1.29317532818e-06
1173,4.87395236657e-06
1174,2.8744581866e-06
1175,-4.51123979134e-07
1176,1.00052902397e-06
1177,8.40974243975e-06
1178,1.56424639881e-06
1179,-5.53481738986e-07
1180,9.47399205057e-07
1181,1.86070750439e-06
1182,5.19863977572e-06
1183,1.52298107349e-06
1184,-5.70577352468e-07
1185,7.40408769823e-07
1186,1.53316219556e-06
1187,5.17425270044e-06
1188,1.40001220034e-06
1189,-6.88073617122e-07
1190,1.23062134453e-06
1191,2.79708739937e-06
1192,6.97233878082e-06
1193,2.08003747925e-07
1194,-8.26680493638e-07
1195,1.21323420556e-06
1196,2.84432113349e-06
1197,7.457281601e-06
1198,-1.70827175167e-05
1199,-4.5812575571e-05
1200,-6.78940930006e-05
1201,3.07117834024e-06
1202,-2.13928072097e-07
1203,6.25110107082e-07
1204,1.76731531055e-06
1205,5.39828926943e-06
1206,1.16005259846e-06
1207,2.6570388367e-06
1208,8.53058371007e-06
1209,1.64154574669e-07
1210,4.01406105055e-07
1211,-7.59655679368e-07
1212,-3.55679412061e-06
1213,-9.18940056045e-06
1214,6.64418045389e-07
1215,3.24168008973e-08
1216,3.01016871798e-08
1217,4.1294795122e-08
1218,9.62394284404e-09
1219,6.67503125308e-08
1220,3.87203540138e-08
1221,3.28848118922e-07
1222,9.70711987443e-07
1223,0.00011691956807
1224,1.77928509624e-05
1225,5.38643110517e-06
1226,8.86117673403e-05
1227,0.000278578425713
1228,-1.25835719828e-07
1229,-2.47605803244e-07
1230,5.61959580966e-07
1231,1.89127632942e-06
1232,3.29890376057e-06
1233,5.17883291325e-08
1234,-2.99691659082e-07
1235,5.74366293196e-07
1236,1.45520264595e-06
1237,1.78844264026e-06
1238,7.83048991265e-07
1239,1.31381703323e-07
1240,-4.96654170741e-08
1241,2.28478489202e-07
1242,9.59310493372e-07
1243,8.41299993383e-07
1244,1.39498863026e-07
1245,-8.32011191245e-08
1246,3.8185370151e-07
1247,-1.0567536521e-07
1248,-2.6996076246e-07
1249,-2.42960942255e-07
1250,4.85866364341e-07
1251,1.65646360961e-06
1252,2.59745506672e-06
1253,-8.25832890702e-07
1254,-4.67948020443e-07
1255,7.68468825249e-07
1256,2.39438565183e-06
1257,3.89823414466e-06
1258,-5.04186212309e-07
1259,-2.34545883501e-07
1260,4.47866023205e-07
1261,1.65643457443e-06
1262,2.55109809889e-06
1263,-1.23805312547e-06
1264,-4.90619878173e-07
1265,8.27731082013e-07
1266,2.59562964865e-06
1267,4.66052400346e-06
1268,3.05339759337e-05
1269,2.60676061184e-07
1270,5.27532542042e-09
1271,1.47022060835e-07
1272,-1.13538034695e-06
1273,3.13634369897e-07
1274,-1.93113016824e-07
1275,3.59407825718e-07
1276,8.17853567912e-07
1277,-1.33542413595e-06
1278,-5.18431748481e-07
1279,9.72260605409e-07
1280,3.40060151792e-06
1281,5.53186420527e-06
1282,-1.35216128204e-06
1283,-5.02892718078e-07
1284,8.6568182373e-07
1285,2.72978877919e-06
1286,5.09657044095e-06
1287,-1.23668639222e-07
1288,-1.6145360135e-07
1289,3.5941289763e-07
1290,1.52233397385e-06
1291,2.91279526893e-06
1292,7.53281309882e-07
1293,6.9710811551e-07
1294,-1.09540334185e-06
1295,-4.19147352409e-06
1296,-9.49029015692e-06
1297,1.22621368732e-06
1298,3.65611097608e-08
1299,-3.25253470692e-07
1300,3.3203496464e-07
1301,6.52316407313e-05
1302,2.68226953505e-06
1303,2.01409726009e-05
1304,0.000155562478234
1305,0.000429117282756
1306,2.81973507009e-05
1307,2.15646591465e-08
1308,3.89426420977e-07
1309,1.50002471032e-06
1310,2.55947287343e-06
1311,5.48672544692e-07
1312,4.6983823691e-07
1313,-2.03709800604e-07
1314,1.08077790751e-07
1315,-5.15624301116e-07
1316,1.5285814033e-07
1317,2.04739441189e-07
1318,4.62371300847e-08
1319,7.3586709381e-07
1320,8.43258507453e-07
1321,-3.22673075261e-07
1322,2.26848358332e-07
1323,-4.40768395229e-08
1324,1.68610083234e-07
1325,4.79436704677e-05
1326,-1.37809491221e-07
1327,9.43664143914e-08
1328,2.86643160491e-07
1329,1.13691090769e-06
1330,1.33807747242e-06
1331,-8.51183266795e-08
1332,1.81436681824e-07
1333,2.87964728872e-07
1334,1.22770377987e-06
1335,1.62733546032e-06
1336,1.78896925971e-07
1337,2.12152463714e-07
1338,1.04251658265e-07
1339,9.25062795183e-07
1340,8.56345438103e-07
1341,-4.03452751017e-07
1342,7.99296235652e-08
1343,3.32334400007e-07
1344,1.46976680392e-06
1345,2.01975015194e-06
1346,-1.39532256286e-07
1347,1.67628419703e-07
1348,-4.41145094066e-08
1349,1.72873928349e-08
1350,-1.14691493497e-06
1351,7.23718843508e-08
1352,3.14777605229e-07
1353,-2.26781542725e-07
1354,-1.0378474189e-07
1355,-1.44015586164e-06
1356,-7.00073132787e-07
1357,-3.05818775807e-08
1358,4.0212149884e-07
1359,1.7118290924e-06
1360,2.4119221087e-06
1361,-2.19736335735e-06
1362,-4.06132687274e-07
1363,1.05141021105e-06
1364,3.37600060462e-06
1365,5.35536739981e-06
1366,1.79056081014e-07
1367,3.00526392969e-07
1368,-1.35639483759e-07
1369,-7.33708752517e-08
1370,-5.40459613533e-07
1371,1.14053487504e-06
1372,6.0153980791e-07
1373,-1.17919311328e-06
1374,9.80858141968e-07
1375,3.86525082594e-07
1376,-2.49903493015e-06
1377,-6.33812114502e-06
1378,-1.21740904559e-05
1379,1.48818219403e-07
1380,-1.40469971775e-07
1381,-3.81430207419e-06
1382,-9.58023340852e-06
1383,-1.37133401679e-05
1384,-1.03914723619e-06
1385,1.97617152715e-06
1386,-2.8789075554e-06
1387,5.22011584654e-06
1388,9.86578189234e-06
1389,-9.44662978429e-07
1390,2.11296968544e-06
1391,-3.23774999743e-06
1392,4.3089761573e-06
1393,7.61360121284e-06
1394,-2.40479645198e-07
1395,-1.62841917066e-05
1396,2.96924869411e-07
1397,2.26726347623e-08
1398,-1.93134876432e-07
1399,2.29404686348e-06
1400,-4.54564027811e-07
1401,-3.06621789028e-06
1402,-9.93135905598e-06
1403,-1.33833660668e-05
1404,-1.78743464112e-05
1405,1.57823815021e-05
1406,-3.11520686637e-05
1407,-0.000152493638203
1408,-0.00045718885231
1409,-0.000840933459087
1410,1.06561393524e-06
1411,-6.95869959388e-07
1412,-3.18490303917e-06
1413,3.18014107509e-06
1414,3.57809261986e-06
1415,-5.64270783925e-06
1416,2.59869338926e-06
1417,1.26130307709e-06
1418,-3.69304267746e-06
1419,2.50810230306e-06
1420,1.2463961137e-06
1421,2.76135566668e-06
1422,-4.34008102665e-05
1423,-8.57861692566e-06
1424,1.3363391579e-06
1425,-9.6498778052e-07
1426,3.93497743275e-06
1427,2.10667788744e-06
1428,-1.63084746175e-06
1429,-5.60608881953e-06
1430,9.3398983138e-05
1431,1.30083619635e-05
1432,-5.34136669051e-06
1433,8.59266870008e-07
1434,9.09335925573e-08
1435,8.93227806326e-07
1436,2.20463013203e-07
1437,6.11625051495e-08
1438,2.49935681878e-07
1439,1.37342699579e-07
1440,6.1253193981e-08
1441,6.83690382558e-07
1442,-2.72174872486e-05
1443,-7.09033499026e-06
1444,2.62783497469e-07
1445,4.98665608971e-07
1446,1.00274025867e-08
1447,1.03417348287e-06
1448,2.22394942488e-06
1449,3.5579718331e-07
1450,1.00595313634e-06
1451,-4.75557214013e-07
1452,-2.01324806332e-07
1453,1.41927417151e-06
1454,1.22153624227e-06
1455,9.80665283402e-08
1456,1.13764935508e-06
1457,-2.83376601364e-07
1458,-5.36739029203e-08
1459,6.35633091793e-07
1460,2.87976554089e-05
1461,7.51808666251e-06
1462,1.34092197933e-07
1463,-1.6871702311e-06
1464,-3.24742957028e-07
1465,1.19559344115e-06
1466,-3.78691761079e-06
1467,-8.06577292858e-07
1468,-2.88013487923e-05
1469,-9.20210151355e-08
1470,1.03467983586e-06
1471,8.71640547753e-05
1472,7.95248046845e-06
1473,2.25689832127e-05
1474,0.000119232142088
1475,0.000261610519967
1476,-2.75270345795e-06
1477,-2.10161120632e-07
1478,1.73300673075e-07
1479,2.59427083728e-06
1480,7.83927814352e-06
1481,2.18905984073e-06
1482,-2.44971568297e-05
1483,4.43323744335e-07
1484,-1.18315587339e-06
1485,-5.9021255924e-07
1486,2.93466310945e-06
1487,-8.63269887642e-07
1488,-5.34016044146e-07
1489,1.13670465162e-06
1490,6.47466691735e-06
1491,-3.37693332177e-06
1492,-2.63313423026e-07
1493,3.78060940007e-07
1494,3.32318830424e-06
1495,8.29567003106e-06
1496,-2.71890573113e-06
1497,-2.90583995618e-07
1498,3.46349060489e-07
1499,3.66603117078e-06
1500,9.24897615195e-06
1501,-2.80881045586e-06
1502,-2.41027293341e-07
1503,2.29119639838e-07
1504,2.63732569409e-06
1505,8.14522367036e-06
1506,-3.92069529617e-06
1507,-3.89651724986e-07
1508,8.25243479584e-07
1509,4.52343526791e-06
1510,1.04586831563e-05
1511,-2.33368990756e-06
1512,-1.34476365737e-07
1513,-1.2454676887e-07
1514,2.59438803171e-06
1515,8.07961598903e-06
1516,-2.20448623703e-05
1517,3.66569653874e-06
1518,8.21282939863e-08
1519,-5.39316142241e-07
1520,1.3939069232e-06
1521,5.69039803052e-06
1522,-2.64208670211e-05
1523,3.34205416351e-07
1524,5.68596479155e-06
1525,5.0423987013e-07
1526,1.25482962711e-06
1527,4.77590870572e-05
1528,0.000130327641464
1529,-0.000664026399995
